seg_id,seg_label,xs,ys,zs,xe,ye,ze,xm,ym,zm,diameter
161,basal3_0111212,-19.189998626708984,-34.749168395996094,-108.15249633789062,-29.65378576442853,-40.693739212175444,-111.93388230445599,-24.42189219556876,-37.72145380408577,-110.04318932117332,0.5
162,basal3_0111212,-29.653785764428527,-40.693739212175444,-111.93388230445599,-30.62942622368165,-48.23449774111861,-120.07534342748231,-31.617153041363608,-44.27888455705758,-115.67470890836144,0.5
163,basal3_0111212,-30.62942622368165,-48.23449774111861,-120.07534342748231,-22.220649617419113,-56.04732649411801,-125.3079169952873,-26.42503792055038,-52.140912117618306,-122.6916302113848,0.5
164,basal3_0111212,-22.220649617419113,-56.04732649411801,-125.3079169952873,-15.880247257380631,-65.23574124072431,-130.7881962002151,-18.30921198889384,-60.148569657304336,-127.95928714654042,0.5
165,basal3_0111212,-15.880247257380628,-65.23574124072431,-130.7881962002151,-14.089998245239258,-75.25916290283203,-137.6324920654297,-13.767056247469924,-70.3073776189682,-133.73923612873097,0.5
166,basal3_011122,8.59000015258789,-26.16916847229004,-89.4324951171875,-5.490000406901041,-27.302501042683918,-92.36249542236328,1.5499998728434248,-26.73583475748698,-90.89749526977539,0.5
167,basal3_011122,-5.490000406901043,-27.302501042683918,-92.36249542236328,-19.570000966389973,-28.4358336130778,-95.29249572753906,-12.530000686645508,-27.86916732788086,-93.82749557495117,0.5
168,basal3_011122,-19.570000966389976,-28.4358336130778,-95.29249572753906,-33.650001525878906,-29.56916618347168,-98.22249603271484,-26.610001246134445,-29.00249989827474,-96.75749588012695,0.5
169,basal3_0111221,-33.650001525878906,-29.56916618347168,-98.22249603271484,-30.94550256891295,-29.455700268362282,-109.4687478647565,-32.7400410331237,-29.62166394699874,-104.06723962158918,0.5
170,basal3_0111221,-30.94550256891295,-29.455700268362282,-109.4687478647565,-24.546747615341353,-26.536150231341075,-118.4920244265611,-26.938696093998256,-28.743379710325634,-113.76175532205474,0.5
171,basal3_0111221,-24.546747615341353,-26.536150231341075,-118.4920244265611,-20.18578865385893,-25.643263354021876,-129.31935382457917,-22.4192889924417,-25.803538405206755,-123.84417347332527,0.5
172,basal3_0111221,-20.18578865385893,-25.643263354021876,-129.31935382457917,-15.011606124538554,-25.323605216580845,-139.55448884264536,-17.701669919430213,-24.24960753334238,-134.4749656733688,0.5
173,basal3_0111221,-15.01160612453855,-25.323605216580848,-139.55448884264536,-12.650001525878906,-29.799169540405273,-149.79249572753906,-12.650001525878906,-26.891087145378183,-144.64129504061452,0.5
174,basal3_0112,3.4000000953674316,-15.899168014526367,-59.39249801635742,-3.410728399515756,-25.149678922430198,-66.69648270700134,0.13832149655419324,-20.213000865186263,-63.67827143577417,0.6492818603059674
175,basal3_0112,-3.410728399515755,-25.149678922430198,-66.69648270700134,-8.406151765763825,-31.93703406516747,-75.67450772409033,-6.977781323907174,-30.23736580188719,-69.14665224209236,0.5
176,basal3_0112,-8.406151765763825,-31.93703406516747,-75.67450772409033,-9.398121358438845,-39.83143924339297,-86.45405704030452,-10.297273699174529,-35.12769924870336,-81.4933450114336,0.5
177,basal3_0112,-9.398121358438845,-39.83143924339297,-86.45405704030452,-11.811345130315173,-46.9769605232314,-97.3801924385665,-9.53066485060199,-43.457797716273774,-92.04472625983222,0.5
178,basal3_0112,-11.811345130315175,-46.9769605232314,-97.38019243856651,-17.510000228881836,-53.22916793823242,-108.1624984741211,-14.207529113154742,-50.24151245218103,-102.92621762421842,0.5
179,basal3_012,-0.34999990463256836,-15.389167785644531,-17.052499771118164,-11.299999237060547,-34.339168548583984,-36.97249984741211,-9.504300657262386,-28.615741199583933,-21.49706602125705,1.0
180,basal3_0121,-11.299999237060547,-34.339168548583984,-36.97249984741211,-6.584854074825804,-38.056812494635054,-49.15293170146916,-8.09928114409261,-37.00733262517279,-42.38900592481119,0.5
181,basal3_0121,-6.584854074825804,-38.056812494635054,-49.152931701469164,-7.117880968273615,-41.20711520947161,-62.663179355025434,-6.020673413063612,-39.50863475756422,-55.998322583021924,0.5
182,basal3_0121,-7.117880968273616,-41.20711520947161,-62.663179355025434,-8.210000038146973,-47.609169006347656,-74.85250091552734,-8.143488975519025,-43.72197473248521,-69.00692472670832,0.5
